auction,bidder,price,channel,url,date_time,extra
1100,1001,34050508,channel-1175,https://www.nexmark.com/_lu/saeg/qej/item.htm?query=1&channel_id=383778816,1717592337305,jnyzdysjurldmhcsuxuxtsgjfrasjawmcyfhfxedvcltrgftwvsfukebyiowf
1107,1047,5452631,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,cqfpzxcpjqbhdowalrstblitevvfpriclyulzkyctwcmjhtjegjihudpnftftr
1100,1053,3649,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,xhkkpadkewbaxrsigmxmdfbdqictqdliqzejdhzgkkyitewmbpnirebtnlvkmcv
1100,1001,1563,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,ndeoeyszirhzndkjsoxthxzednftfbpknabvjmcqfqhjlhnebkhpvnmljglncsl
1100,1047,279224,channel-6995,https://www.nexmark.com/wif/yf_k/ikt/item.htm?query=1&channel_id=891813888,1717592337305,jzrsdvzfmlbgffcywanjpqjkqjgfxiigjavdzbvlontjdrxobsapnphombtboxhqpoocwxsqtqcvwsu
1086,1001,2378289,channel-3573,https://www.nexmark.com/k_ui/ssuk/ou_j/item.htm?query=1&channel_id=1347420160,1717592337305,bwkofamnqrvequffzujphxbqhxxezwzswszdmgbliubhdabgwdpkwlvdjxuoaqujtlmzsrrpv
1100,1001,96806328,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,hsomrwhmswrfqcxeldwdgeksazbktvwsbfkksbrsbifjwacsuzbtvghyagrefihwlp
1100,1001,9507116,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,ohcwoksylbglxmxutryiktoqfenkizhjvmfkkuswwclbxwscypkxes
1100,1001,977,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,bazjxyvrboqxmavrthcznfgrfezyitfprrrvsnekpsfhlfpdickkthfblmykywgmgnfkyxfjvxoaqab
1099,1001,10124687,channel-9323,https://www.nexmark.com/bnm/udqp/_l_d/item.htm?query=1&channel_id=702283776,1717592337305,ikuzzivcvyevwmdsdzycrufwyojothdzfsylmubecxdmkrpufsgxauxyoydl
1159,1001,364,channel-1585,https://www.nexmark.com/gmqg/iec/vufs/item.htm?query=1&channel_id=1939865600,1717592337305,ujbdttxhbhrfrrqmankzmdqvyqvzbrocmxmkkhsybsacltljqwtifnqasogohw
1100,1001,602,channel-8776,https://www.nexmark.com/bodb/_fd/vqhq/item.htm?query=1&channel_id=306446336,1717592337305,gnithurrhqgkepueetrxyvdofufxdogghhccfinpjkqwynsvdofirvuijcxa
1100,1001,17361350,channel-3940,https://www.nexmark.com/vh_/xssg/xgc_/item.htm?query=1&channel_id=653262848,1717592337305,anybdtmrdydpnyulzwflkebgzyiuofvnagtxcvgodcttxszykdlxdlqlvrlvg
1117,1001,443,channel-4765,https://www.nexmark.com/xaxc/poj/bdv/item.htm?query=1&channel_id=1186463744,1717592337305,hjnujrxqbidvsjzriljribuepmnenwulgfycbbhefwssxuliivfhfuvsrakwfxhwifyprkhne
1100,1001,4658210,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,ipxjsfaqkpblcgwhroukaepwerbuadgkatypzorcoiazkhcseopchhvmnd
1100,1001,913653,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,fzikhqyxikqxbjrtqihwldckgnxchupkshhwkdmtykzqvhwiytgmedcobprolivvvpadk
1100,1001,2571,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,deyqtjruhqrjtcgkwduiqxnpoxvnhmwvupbjyvnkemorwpvqcavrlvsguwcrrbfmkj
1100,1019,8624,channel-7732,https://www.nexmark.com/pzj/iftr/bha/item.htm?query=1&channel_id=746061824,1717592337305,wrmrhwonhgntswtofbpyzvinybwgfiarqxdkelfaiarqvuqqyutnpzxxzeabyxiekytxcofmkglpm
1152,1001,861573,channel-6123,https://www.nexmark.com/ueya/ejt/ceyu/item.htm?query=1&channel_id=672661504,1717592337305,yxzicjbymdjjymqrhnhenbyqtmqwvfdpvsgkxscusxvqvmlsiowcdcougdkcgzdopsjo
1100,1001,233495,channel-9028,https://www.nexmark.com/_dn/itx/_czz/item.htm?query=1&channel_id=583270400,1717592337305,nnkdzhfrwtiytfzstqvkvvypeyqjwkjfjynajmrucbrwafgtmgtkxvgneheghdw
1102,1001,215695,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,fegdmjbqahcrspavnqtrapccymnseipuoqxgpmlhefkceavcvwfqeywnip
1094,1001,260,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,zijuatceiwpcvnzjbixznnucxewgnvliwryaowdfahjobxalwomvdvhazkqvvqcvtzxcuzvdah
1100,1001,90183328,channel-4775,https://www.nexmark.com/fcsn/yl_/vac/item.htm?query=1&channel_id=448266240,1717592337305,crvariqjbaxouwsyufvwlfpbxpddbpiatnfugxwdqsbcgztaxvheejvblssgqubjyzealcunmez
1174,1001,146,channel-6161,https://www.nexmark.com/fyzf/wyd/ysu/item.htm?query=1&channel_id=2011693056,1717592337305,mpjaeepjmcjwkqumupmdpizuwozrrkrostgdmyzzcsehftsxdehapxv
1089,1001,455,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,dhhrsnhfhgvpmajujjvrujpetxwtocewosupfrwfftofaqujvpayyacaxunmdkricwlsmcokmji
1100,1001,505,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,fjmjcvipzcavmivbewfsokbjzxqtzymfxnzggykhggupkwyzzqceklnr
1100,1001,18717,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,psvyxrkyuhldcmlaikdynqpncwbywekktqvdsbpnpmnvhjyoqsqusaaszl
1089,1001,17643,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,dxmobmasaovbsdcxtipuwfyfolzrujgovxbdkqflohkbzpemztqzaimkcwzfkltdabxxrkp
1098,1001,1259,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,scxlvkbgrmqzqodelxaziddiycmjmifjzhoemzbemmrbmlakmsmxhdklrtupxsrkskjgagj
1140,1001,59870792,channel-573,https://www.nexmark.com/clxv/n_wj/msy/item.htm?query=1&channel_id=1136656384,1717592337305,ytbnkdgotdwjrdlsldviubyumtvqaqkuvnircnsqrwzjuolugecvbnoscjpcqprhepezgcedrlvdfgyk
1078,1024,22312828,channel-8396,https://www.nexmark.com/ojwt/uppb/mgnb/item.htm?query=1&channel_id=855900160,1717592337305,bfgcwnkraxzssirwyusxokvebaulpkpbbwkyeftjojrmbfdygznwjwofzjbpduqxupjebj
1100,1001,4974,channel-932,https://www.nexmark.com/isq/mrk/lji/item.htm?query=1&channel_id=633339904,1717592337305,ytmbqximbsdsyzvswulyvfeipswyetzaxuxmqqqyqqsrbntbikmbeayyzftqzofeucrc
1100,1001,18328,channel-5672,https://www.nexmark.com/erz/_vqm/ugi/item.htm?query=1&channel_id=342360064,1717592337305,bcgqebrkkzicdlbetccsiejshfonwwkvjobnqdcwyccklxdzqydjwkqliydexnliqyckhv
1100,1001,1326263,channel-1382,https://www.nexmark.com/kpj/pyw/q_ef/item.htm?query=1&channel_id=1721761792,1717592337305,rmhabhlgttsyuzvskqoarkxrxtrdmwxpowjumrzyobfagzgmlnfhxmpstyrziekclvngqy
1070,1001,111,channel-4041,https://www.nexmark.com/oqkv/ixh/rr_/item.htm?query=1&channel_id=1812987904,1717592337305,pivpwitrestmoysvliqfndblliwhgnyxxgqpcvjitmegfsrqmltlhynfp
1100,1001,777390,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,maftlfitpljqsrggaxyfrqcadvhzcjefkyarzzqfbiaodpfkskdsxzxmripdvvechvrmaoaycf
1146,1001,462525,channel-7400,https://www.nexmark.com/aga/jlw_/ypeb/item.htm?query=1&channel_id=389545984,1717592337305,brmpuhxselpspgltgpnshwpwjbquqbmolnuxndjlumdvgalrdervtgztwlenvnphflyig
1129,1001,1400,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,mnstqkuekqljkbjnwynpgpnxvmuqetinlggcfjwrmvkqldnwgwiddmsmswzoexku
1153,1001,50814,channel-4688,https://www.nexmark.com/njo/qcb/phnb/item.htm?query=1&channel_id=172490752,1717592337305,izdqwcybcznsfnogjmfdnacgaqwidtoceenrhhmzikqhftrdstcflcb
1174,1001,384824,channel-6948,https://www.nexmark.com/wzhf/tjqy/swew/item.htm?query=1&channel_id=618135552,1717592337305,egodzdqogzdmlhkbquiofnwuliqztxlsuagfiehilrclexbikclgmyztuuxlamrwdmfaxyxwvpwqha
1135,1001,95515616,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,dsvltuwmtljtrqwfkrhcvrvqoojodtimnbdsaowbbhlgehfsloxwqggqdvyxenatqdrh
1100,1001,2552755,channel-730,https://www.nexmark.com/qt_d/fuxk/wksf/item.htm?query=1&channel_id=1530920960,1717592337305,ruhxwommbeqsxabxhwfudivlxmwfnpqxbnqhkdoqmkzagesdeaiyhjusoaavzek
1100,1041,369,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,conacrdeozwzkzrurgfgqnmirhvmnijgjimxsflhiamrrekpfggckppglrtvnanehtnfcnfqpx
1100,1001,8371,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,ocwyjstnddhhtotldzdpfgovdtppwuyjsjmsyqhtgtrfuirllkjxradxrolxxnbgybmvulnvwhnzxzmxk
1147,1001,42225,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,nhevifwoemczpfqsiobiqeoyduqxvugjjuniburuifqpsfnlzdqmrmrxubckbmccklrlx
1102,1001,52358,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,oltwmxfdcdoxmzssvuwhpmsqxokwmskvddsqdbhdapdobnzlytgpbxssjgqvymfmrqu
1100,1005,150,channel-6968,https://www.nexmark.com/lgzt/jtis/dfh/item.htm?query=1&channel_id=483917824,1717592337305,vkximvqcofozxseqrcufkbwqnymywdytrhmuzrcubsfghsinhxhgtuhmhmourxdmomjxhcxcorv
1104,1001,1278946,channel-8339,https://www.nexmark.com/wely/zur/szju/item.htm?query=1&channel_id=922484736,1717592337305,nggexnkhquiblclqbwzihebdssbbouqjjcaiqhycvxahrkbxhougmosrerknnayfghnga
1100,1001,19530,channel-494,https://www.nexmark.com/f_b/trut/jlsi/item.htm?query=1&channel_id=2004877312,1717592337305,penenihnrubligsvvqbehlkydxgkzeizruspicixidxsdcrewfwbkrzabvepfvhwluzrspwdjvybve
1122,1023,1707231,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,iyuesbecqleebfmjgwwiqjnhdkyytkovhlchqdnjqwmxntvlheunksrekg
1100,1001,34734572,channel-43,https://www.nexmark.com/oc_/kqz/e_m/item.htm?query=1&channel_id=738197504,1717592337305,frectvhqxypxsluexzfubmvhjbrggkwfvfjzopmeqtoailbietrjcjcbppzhyimnvxgalknpy
1100,1001,338062,channel-4212,https://www.nexmark.com/v_zs/rjnu/qyyu/item.htm?query=1&channel_id=772276224,1717592337305,nfujfmqykwvffscmlkdnjwpavxjsjylrxkhijsbwnpygnvfxoqdpftsz
1100,1001,339,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,vqwratdnljatlbrejlfwxfklmmsiqptnmnjppzfdnimxolkmzlfpyeqxuhuxkutvznimlcjokdvcobrym
1079,1001,2333,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,dolosvsofossmgpvfpqotsshbcdgnhawuiplougmxlhvkrqblvjhwwlpnjzrsgv
1119,1001,747,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,zsvjnuyxgwpjxewbszdlmybydkzlftqhtehopjvkbefkoubkflsrhhbzyhrqismbhnbclluww
1100,1001,10404,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,czsnoarfnfncwgzszhzeqykddezotvrrvwmlrqfkixmpsraxuglbdbpzvxousfc
1132,1001,3595,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,pjmwtxfasegsurrwugmpturjcltejxqjhivsrrouszjoykbhmbododdwqrlsmntwumagvmmsniiiks
1142,1047,56731,channel-1167,https://www.nexmark.com/xgsn/yy_/thbu/item.htm?query=1&channel_id=249561088,1717592337305,fcwqhhzjdcrrosirrpkvvcvbflapntajtfvfpstyvkeahvpwodhhjcxbqjirmka
1100,1055,4383,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,hyummondcgwubnqayukmrrzbddzwzgohbvhmjdanrezpbdtoditngvpyklqdbajmuke
1151,1001,172260,channel-736,https://www.nexmark.com/rri/cesn/q_o/item.htm?query=1&channel_id=121634816,1717592337305,hchtwtpzstxfegiegjkvrmkxbbujzgyivhoiezpzxdepruhfmtjvxmpqksho
1100,1001,21886,channel-2243,https://www.nexmark.com/pzan/pbl/uli/item.htm?query=1&channel_id=1022361600,1717592337305,spzgbixwfopnnpgycgwaiekndhezzvfxlixpugbdvrlxjbnhragkcuqr
1132,1001,2650,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,ninmudsttsnyhpcogrjbhobckgftrtdvzgefhtchooyvdhzjxqubrsugssxnwhfbprmwufxivrwxkk
1100,1001,15475,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,wdebjnsochwbwdpoyduktbzjrvbuzhfmwvuznixniceuigbkgyhkxuznmqc
1112,1001,2087889,channel-2395,https://www.nexmark.com/___/fklr/ugc/item.htm?query=1&channel_id=628097024,1717592337305,hmhjozsikrolfhtmrqlkghrnrjeddkzcimutwxpiaboyadgzyymljxmmwnbltpbnaqhbizxherfviftv
1100,1014,230,channel-4708,https://www.nexmark.com/pin/trwb/m_ix/item.htm?query=1&channel_id=642252800,1717592337305,qisndywoeewzjnzwfgaxxtpfxmeyvlvdpxogaoxgjmzfbwzlafzhoiaacm
1100,1001,2897,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,rcdilhxtewvyvmpfmxfamiaallenaajwvwuyjsljhfjzewgsmpvsfqbebnpgruevcymbsgsuztdpq
1097,1001,3528,channel-1820,https://www.nexmark.com/vjsf/oqyp/ixhs/item.htm?query=1&channel_id=954204160,1717592337305,rlkqnlzjfqpntxphoqldahnnjzibxagaazkxmrltotddsrkmvtfweixui
1100,1001,11180334,channel-4203,https://www.nexmark.com/hsiu/tbv/nqp/item.htm?query=1&channel_id=704118784,1717592337305,wgqubejioqtrddfphwsogbmimknxabxxhimosfzdezancsgccuwhnmrbsgagppzafbadbopwht
1176,1001,209140,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,rhomxkoxkrjavmyhcgxxopvpknrbwksmgtldcbaihriihmapkojcrhgmhcpumfdny
1116,1001,97735,channel-2671,https://www.nexmark.com/ssi/wrn/byb/item.htm?query=1,1717592337305,gfmzikdpzldglpmwjcnfmrwnpxnwblsgkapqfneavhbukwdxzbkambcfipa
1072,1001,1034,channel-1423,https://www.nexmark.com/lpk/e_yl/gby/item.htm?query=1&channel_id=241172480,1717592337305,yoaoozbfzkpbvbesshpbcqxcpoepgygzsdaouquwaljyrpqzbaugebwsylbutgzlkalxslrl
1092,1065,1767001,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,jegifyzumoqlnacptlepevfrilcgcwhioemdryxhtuycodtsgfximbtt
1102,1001,28038,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,nsxbkpafmlgwyigrjdjdeumrvfyedagzoxcqpkbchynmjrrfsspugcooo
1100,1001,14828,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,vnmvqlwipznddyhnmphvsajejhhebvwajfmnshwkmsyhksqlxftkbrvmswdgnaqsmf
1124,1039,1949755,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,xpuisrswiuuafuieighbrebuzomrsmiexogeurefwcolfvzihwiuktlgbjmq
1100,1001,243,channel-2900,https://www.nexmark.com/s_m/wsd/mvkc/item.htm?query=1&channel_id=718274560,1717592337305,buufchyilxivdogfwmabvlyjnhvruvzbxbjhfknxamiehytcneszaiayzxlqusogbmuehvzzgak
1100,1003,15981098,channel-6451,https://www.nexmark.com/xttl/vxy/_xrz/item.htm?query=1&channel_id=862453760,1717592337305,sfqhxtdhbedtzijvaerohxmjgqudiaqovyhrtgzwkavkzlchncntzhtywxlqbmfcxxlgkxc
1169,1001,298209,channel-6758,https://www.nexmark.com/edhb/cgon/hiup/item.htm?query=1&channel_id=1717043200,1717592337305,zvrupksapcyjwandlylynjjhvudlftenuonjeqxebpljtxmvwfexdgghj
1100,1001,466,channel-2217,https://www.nexmark.com/_xiw/nsn/mje/item.htm?query=1&channel_id=1794113536,1717592337305,kjpeojbnjpoudgryrcatamvgucspwmwtkxmspupirmfambjclqytvqlnkwy
1100,1035,60114708,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,tlegguvhwzhjuwfrzkmmbulgowpqcmqfyhwvdsjazlrpxqvlcgiwnoqdrkbfyihdvyokx
1100,1001,103,channel-5379,https://www.nexmark.com/v_a/zmo/tdic/item.htm?query=1&channel_id=1062731776,1717592337305,aeacxrxsiqcekmdaplahioocaaccfdachivzbkadxnceqehogvbbibhio
1140,1034,229,channel-1401,https://www.nexmark.com/zsfx/tdnn/duv/item.htm?query=1&channel_id=1633681408,1717592337305,wzvzbrwvatjonsnoeumwgjqcpiszobwgntuegrtpitlxfymltrwjqknomqmbizthalrcgpodtpidvr
1100,1001,158936,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,jdtochvdgaprvvejjgijdukgundgaypszmkrzfsgdodrwnbeomhnbg
1179,1001,529,channel-974,https://www.nexmark.com/i_qd/mym/yuk/item.htm?query=1&channel_id=1941962752,1717592337305,bcncluczmofmgwodrhksdnfctrczclfymvsxahxjuuecpdobsktewncqkpdzonldcxtqfwbokcmzydevk
1140,1001,2658,channel-5397,https://www.nexmark.com/gfk/slef/__f/item.htm?query=1&channel_id=1465384960,1717592337305,liwmmuxnvoizzyfmlbdxabukesscuoeyiqhbmelmkwkitwyprrnyxco
1122,1001,18697,channel-7375,https://www.nexmark.com/xbqe/_haa/rut/item.htm?query=1&channel_id=214433792,1717592337305,ecqtavrjeprtyzkyewvwbieaywdpzpiyudxwyuhkzsmsogndjltgogqhrkrqytzsykdoxvxgf
1100,1029,145,channel-4469,https://www.nexmark.com/emj/rms/iya/item.htm?query=1,1717592337305,jrwqtcfrbktqpzacurhqqgbmqfxkfkywepuidxsmyxenspnqpdpurkplzlbdraebu
1155,1001,12663211,channel-6056,https://www.nexmark.com/_dry/tio/kczk/item.htm?query=1,1717592337305,setlhkjfrookrvugiojleboylrspjgjeclsdsdukkwjicatwmkuxjddhmkksdcziilegxqdrimm
1100,1001,9455,channel-1820,https://www.nexmark.com/vjsf/oqyp/ixhs/item.htm?query=1&channel_id=954204160,1717592337305,cnvvuxhqwyouoycgpwysvslkbcyoltsxrpxsfhjtmrzbzudcdlxbvqqagqvqyqffgwnv
1100,1007,8149222,channel-7321,https://www.nexmark.com/iif/uxj/h_ou/item.htm?query=1&channel_id=1724383232,1717592337305,ujicisbayivsfwjralalfyexypupifiniqbpmjvqgwmjbfmnrafzdmcgcrvkfpsnbfinvs
1151,1001,264807,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,npsqnbbzepwccmbjqkuavxdorhcxjmwnkazmlmfjeryevvaeblpnzqrmsviqquahmnyqyxtawlruytc
1071,1001,1267806,channel-7748,https://www.nexmark.com/tejb/qid/cu_/item.htm?query=1&channel_id=578289664,1717592337305,ccnafqwjnlgagpxwcfthwcktfjzyrvimhmknyryoypbhbbqgospxdsrkgpgigq
1100,1046,42649,channel-2677,https://www.nexmark.com/kyg/sniy/xymm/item.htm?query=1&channel_id=1370488832,1717592337305,rznfzpthybyipdgiulcgfvrzgtxwrngqdfkwajbnzejgjdiodxlejgrzd
1100,1001,335677,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,kjnaspsiznrgjrpjaeaoqvcpqabiowvimzjalggsmwifeanmaqscaxfjvmpsgdk
1100,1028,2880,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,brihmjequkbadosbbzpqiedjujmvvrowxxjfnruesrxoesvkopezwtzzcefncvbz
1100,1001,237350,channel-6973,https://www.nexmark.com/somy/uln/j_t/item.htm?query=1&channel_id=1126694912,1717592337305,dgpgurthydxvwhomhkkhdlgpqqbnurvavukceibqcbtqdckctijxtwfpusszgtplpn
1100,1001,333,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,douwtfqanucadnewkbzqlhzbxgaulylqgbsnrcoawolwdeszvyedgcklcnfcwkz
1136,1001,4296830,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,mdpdnmeuolfohdjgyxzebdewlovbvfaijssgawgpietwmgsrocwgwbpcwlviefzuxxydbv
1100,1005,54989,channel-1008,https://www.nexmark.com/pi_p/cqz_/xes/item.htm?query=1&channel_id=264241152,1717592337305,hwktetcdfhdpompqfjwpnanyqhooscbscwtnmaqhvarsfqtgaqdmfonjeoxcvrjxnfvmkuqgyirs
1154,1001,148,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,ggsxzuksxnzlmykrwxawqcprrxdkojzvysxjpaidklchywbsvjyjqudammukpmygoikvwdadfron
1137,1001,1124,channel-8173,https://www.nexmark.com/frmr/_bx/uro/item.htm?query=1&channel_id=1208483840,1717592337305,ltnrqgzobwkjkedsyshzdhuvssogordiypyzkirknbtkvuslbrmhwf
1100,1001,1012,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,ohgttwaxqoshnacfxrnqddudeqgklhfqimdujfxgymandpbwmwflgcglcxahljlido
1131,1001,6325224,channel-9548,https://www.nexmark.com/nihg/pjrf/cnr/item.htm?query=1&channel_id=849608704,1717592337305,fqfvuqflrcopwqwbnukkqkylnynddsjrhjjhutnlkbyskekcdwzqyh
1096,1001,21666522,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,wbwmfamhbsiyzlhmxybcjtkywzyzsrxolxpfbfiysmyercgqrcmnfwube
1100,1001,98186,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,qpmktqgyonaghpdrisqumhctxspneatzcjspijmcxgblkdsnrkipynlcggysqckxtn
1100,1001,118,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,scslnjqvdazwypjeidfanxgzwphafniwcjmjqgmoriznhhazehdosv
1100,1001,9302441,channel-4489,https://www.nexmark.com/_nh/h__/yymf/item.htm?query=1&channel_id=1853358080,1717592337305,cqjqxxcgiianjggromqiajajpezjavauiswzopknzfeesnxgcaytqvwnvashllzufvll
1100,1001,132,channel-4878,https://www.nexmark.com/zoqe/tca/nui/item.htm?query=1&channel_id=1892155392,1717592337305,vadaejxkbtdcbunposzjmyuicnvaojdonzzxjxqthywehwpceapbiutxaqjalmazsnzp
1162,1001,527,channel-9822,https://www.nexmark.com/ntt/wkm/rite/item.htm?query=1&channel_id=2053373952,1717592337305,zrmlbshftitapdyhjzmfucwbzwwmbswqnknifgsoucyysamrtjhzilafzdwgjxppyzjtjsnykfutgs
1100,1005,48618,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,oflhyybvgjflarrltrsmhvvrcnvyjuisxkjduoeajsuvtloklsboppzlkraswnsytsdn
1179,1001,9738,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,rtubzjrltcobfhmelprcdnzvbpljywscnbbdwcmbleepwunitnpugyxyc
1096,1025,9417,channel-505,https://www.nexmark.com/dng/vqmk/xzj/item.htm?query=1&channel_id=1619001344,1717592337305,iricbbokrmfqbajjxysdkwgpxjewmzrsiclgsrsqbfmjsqwcpibiqwsvux
1100,1001,18334132,channel-4889,https://www.nexmark.com/uulo/mxj/qpk/item.htm?query=1&channel_id=1731723264,1717592337305,dcuuhnxjtcvzjyscdzxosacoczevidmqfsfseuqegzigndatvkpamr
1100,1054,267,channel-6612,https://www.nexmark.com/kjb/cheg/pzu/item.htm?query=1&channel_id=731381760,1717592337305,popyqafgiozcarvanilydabssmbpxzwmoeszkkcgvfoqefcckuiggaceypujtcfuifufkyhpxlelqrb
1095,1043,472583,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,fktircvqnjyeqjpsasvxjvesjvjyespmegihiuphkxkpngrygnumubaptbpmaaviuaqsratoao
1091,1001,56758,channel-2518,https://www.nexmark.com/bfce/_ld/tkyj/item.htm?query=1&channel_id=1804599296,1717592337305,lkjjryttwwdeotymkwilwjdqukovplxoxjxbkqycuobpuslzzyodtacbxkpoktdsdgh
1100,1001,381,channel-8817,https://www.nexmark.com/bwjm/tjt/yoce/item.htm?query=1&channel_id=1908146176,1717592337305,ffphxyztiqqvufbkpevhbjnwbbfltqblsbesowdaelmtahznxjutpaursqorpsqefsyghruyb
1152,1001,240014,channel-5719,https://www.nexmark.com/bmd_/d_in/lwd/item.htm?query=1&channel_id=362283008,1717592337305,ceakemrgppocykiwbzvmojdqycetojgkaxxdqgvryjboqklgxegynonskkvhx
1100,1001,48519,channel-1959,https://www.nexmark.com/brf/vhz/zcv/item.htm?query=1,1717592337305,pdzzylwvpcledtcjcrgynyllxcpaycacmywbduxdkgndomgcilvvddhdpntqiha
1100,1062,9459355,channel-5064,https://www.nexmark.com/kknx/fzm/il_/item.htm?query=1&channel_id=331874304,1717592337305,izgjrkmwgjgtctwgfvuvcdvkmuofydbzrbegpjoczxtncizxxugaacgdgqoaonvtxfgnxuqxexr
1168,1001,266,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,iaepqjpripnzycjsamqblgmuhbnjvxqvobolpervqdvotilnsqirngi
1092,1001,1937,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,ecorkiokbmkhvgtwmlyjtngvjnkajbwxzcwkwsbkioemsryrktnogfffnorovriymk
1100,1001,30008,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,bkchekymdxbvwxdlmpfzlpyuuxaetsbgqxnoenmpvsfzoyqrtopoetwinhf
1146,1001,128,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,qwttqmdkdabsyvgdzejltalzoxbhqnzuiedwvqeqyzsuadebvnrqgljfynmkudawjpdsnezt
1100,1001,447,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,hrvniwmivmerqyrdyxaobzvwtkvrksuiemnodztwleucmporuaxzsngfawlvaxjjfngcncrtlozya
